movie_id,title,year,imdb_score,director
92099,Top Gun ,1986.0,6.9,Tony Scott
190332,"Crouching Tiger, Hidden Dragon ",2000.0,7.9,Ang Lee
169547,American Beauty ,1999.0,8.4,Sam Mendes
1504320,The King's Speech ,2010.0,8.0,Tom Hooper
96320,Twins ,1988.0,6.0,Ivan Reitman
3921180,Scream: The TV Series             ,,7.3,
954990,The Yellow Handkerchief ,2008.0,6.8,Udayan Prasad
88939,The Color Purple ,1985.0,7.8,Steven Spielberg
1153040,Tidal Wave ,2009.0,5.7,JK Youn
2084970,The Imitation Game ,2014.0,8.1,Morten Tyldum
81375,Private Benjamin ,1980.0,6.1,Howard Zieff
80549,Coal Miner's Daughter ,1980.0,7.5,Michael Apted
1196141,Diary of a Wimpy Kid ,2010.0,6.2,Thor Freudenthal
2023587,Mama ,2013.0,6.2,Andrés Muschietti
85995,National Lampoon's Vacation ,1983.0,7.4,Harold Ramis
3063516,Bad Grandpa ,2013.0,6.6,Jeff Tremaine
436697,The Queen ,2006.0,7.3,Stephen Frears
94721,Beetlejuice ,1988.0,7.5,Tim Burton
906108,Why Did I Get Married? ,2007.0,5.6,Tyler Perry
110367,Little Women ,1994.0,7.3,Gillian Armstrong
1596365,The Woman in Black ,2012.0,6.4,James Watkins
455857,When a Stranger Calls ,2006.0,5.0,Simon West
77416,The Deer Hunter ,1978.0,8.2,Michael Cimino
120885,Wag the Dog ,1997.0,7.1,Barry Levinson
306841,The Lizzie McGuire Movie ,2003.0,5.3,Jim Fall
3850590,Krampus ,2015.0,6.2,Michael Dougherty
133751,The Faculty ,1998.0,6.4,Robert Rodriguez
108551,What's Love Got to Do with It ,1993.0,7.2,Brian Gibson
118887,Cop Land ,1997.0,6.9,James Mangold
277371,Not Another Teen Movie ,2001.0,5.7,Joel Gallen
1855199,End of Watch ,2012.0,7.7,David Ayer
1243974,Aloha ,2015.0,5.4,Cameron Crowe
192614,The Skulls ,2000.0,5.6,Rob Cohen
2980516,The Theory of Everything ,2014.0,7.7,James Marsh
328099,Malibu's Most Wanted ,2003.0,5.1,John Whitesell
198021,Where the Heart Is ,2000.0,6.8,Matt Williams
56172,Lawrence of Arabia ,1962.0,8.4,David Lean
2305051,Wild ,2014.0,7.1,Jean-Marc Vallée
372532,The Wedding Date ,2005.0,6.1,Clare Kilner
220506,Halloween: Resurrection ,2002.0,4.1,Rick Rosenthal
800320,Clash of the Titans ,2010.0,5.8,Louis Leterrier
93779,The Princess Bride ,1987.0,8.1,Rob Reiner
427309,The Great Debaters ,2007.0,7.6,Denzel Washington
780504,Drive ,2011.0,7.8,Nicolas Winding Refn
361467,Confessions of a Teenage Drama Queen ,2004.0,4.6,Sara Sugarman
120772,The Object of My Affection ,1998.0,6.0,Nicholas Hytner
463854,28 Weeks Later ,2007.0,7.0,Juan Carlos Fresnadillo
2247476,When the Game Stands Tall ,2014.0,6.7,Thomas Carter
317132,Because of Winn-Dixie ,2005.0,6.4,Wayne Wang
199725,Love & Basketball ,2000.0,7.2,Gina Prince-Bythewood
119229,Grosse Pointe Blank ,1997.0,7.4,George Armitage
881891,All About Steve ,2009.0,4.8,Phil Traill
229260,Book of Shadows: Blair Witch 2 ,2000.0,4.0,Joe Berlinger
115963,The Craft ,1996.0,6.2,Andrew Fleming
416320,Match Point ,2005.0,7.7,Woody Allen
493949,Ramona and Beezus ,2010.0,6.7,Elizabeth Allen Rosenbaum
107943,The Remains of the Day ,1993.0,7.9,James Ivory
118749,Boogie Nights ,1997.0,7.9,Paul Thomas Anderson
107711,Nowhere to Run ,1993.0,5.5,Robert Harmon
434215,Flicka ,2006.0,6.2,Michael Mayer
800069,The Hills Have Eyes II ,2007.0,5.1,Martin Weisz
192731,Urban Legends: Final Cut ,2000.0,4.1,John Ottman
283084,Tuck Everlasting ,2002.0,6.7,Jay Russell
419946,The Marine ,2006.0,4.7,John Bonito
4139124,Keanu ,2016.0,6.4,Peter Atencio
1555064,Country Strong ,2010.0,6.3,Shana Feste
134619,Disturbing Behavior ,1998.0,5.5,David Nutter
1817273,The Place Beyond the Pines ,2012.0,7.3,Derek Cianfrance
2402157,The November Man ,2014.0,6.3,Roger Donaldson
120662,Eye of the Beholder ,1999.0,4.9,Stephan Elliott
887912,The Hurt Locker ,2008.0,7.6,Kathryn Bigelow
87262,Firestarter ,1984.0,6.0,Mark L. Lester
1764234,Killing Them Softly ,2012.0,6.2,Andrew Dominik
1972571,A Most Wanted Man ,2014.0,6.8,Anton Corbijn
240515,Freddy Got Fingered ,2001.0,4.5,Tom Green
475998,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2008.0,5.7,Mike Nawrocki
892375,U2 3D ,2007.0,8.4,Catherine Owens
144964,Highlander: Endgame ,2000.0,4.6,Douglas Aarniokoski
417225,Idlewild ,2006.0,6.2,Bryan Barber
1563738,One Day ,2011.0,7.0,Lone Scherfig
1172233,Whip It ,2009.0,6.9,Drew Barrymore
211465,Knockaround Guys ,2001.0,6.1,Brian Koppelman
310910,Confidence ,2003.0,6.7,James Foley
164108,The Muse ,1999.0,5.6,Albert Brooks
352277,De-Lovely ,2004.0,6.6,Irwin Winkler
97965,New York Stories ,1989.0,6.4,Woody Allen
120598,Barney's Great Adventure ,1998.0,2.8,Steve Gomer
1258972,The Man with the Iron Fists ,2012.0,5.4,RZA
119304,Home Fries ,1998.0,5.0,Dean Parisot
195778,Here on Earth ,2000.0,5.1,Mark Piznarski
88846,Brazil ,1985.0,8.0,Terry Gilliam
361696,Raise Your Voice ,2004.0,5.9,Sean McNamara
281432,The Dead Zone             ,,7.5,
118715,The Big Lebowski ,1998.0,8.2,Joel Coen
462200,Black Snake Moan ,2006.0,7.0,Craig Brewer
279331,Dark Blue ,2002.0,6.6,Ron Shelton
829459,A Mighty Heart ,2007.0,6.7,Michael Winterbottom
202402,Whatever It Takes ,2000.0,5.5,David Raynr
285462,Boat Trip ,2002.0,4.9,Mort Nathan
278500,The Importance of Being Earnest ,2002.0,6.9,Oliver Parker
453494,Hoot ,2006.0,5.6,Wil Shriner
780536,In Bruges ,2008.0,8.0,Martin McDonagh
1699755,Peeples ,2013.0,5.3,Tina Gordon Chism
1031969,The Rocker ,2008.0,6.2,Peter Cattaneo
1142433,Post Grad ,2009.0,5.3,Vicky Jenson
2091473,Promised Land ,2012.0,6.6,Gus Van Sant
1178663,Whatever Works ,2009.0,7.2,Woody Allen
163676,The In Crowd ,2000.0,4.6,Mary Lambert
419294,Three Burials ,2005.0,7.5,Tommy Lee Jones
120716,Jakob the Liar ,1999.0,6.5,Peter Kassovitz
373469,Kiss Kiss Bang Bang ,2005.0,7.6,Shane Black
138510,Idle Hands ,1999.0,6.2,Rodman Flender
166924,Mulholland Drive ,2001.0,8.0,David Lynch
397044,Blood and Chocolate ,2007.0,5.5,Katja von Garnier
1182350,You Will Meet a Tall Dark Stranger ,2010.0,6.3,Woody Allen
1334260,Never Let Me Go ,2010.0,7.2,Mark Romanek
488352,The Company             ,,7.9,
800241,Transsiberian ,2008.0,6.7,Brad Anderson
90848,The Clan of the Cave Bear ,1986.0,5.3,Michael Chapman
142201,Crazy in Alabama ,1999.0,6.3,Antonio Banderas
808279,Funny Games ,2007.0,6.5,Michael Haneke
3153582,Listening ,2014.0,5.6,Khalil Sullins
165773,Felicia's Journey ,1999.0,7.0,Atom Egoyan
17136,Metropolis ,1927.0,8.3,Fritz Lang
414852,District B13 ,2004.0,7.2,Pierre Morel
114660,Things to Do in Denver When You're Dead ,1995.0,6.8,Gary Fleder
3508840,The Assassin ,2015.0,6.4,Hsiao-Hsien Hou
252299,Buffalo Soldiers ,2001.0,6.9,Gregor Jordan
376968,The Return ,2003.0,8.0,Andrey Zvyagintsev
785035,Ong-bak 2 ,2008.0,6.2,Tony Jaa
1020558,Centurion ,2010.0,6.4,Neil Marshall
117653,Silent Trigger ,1996.0,5.6,Russell Mulcahy
805570,The Midnight Meat Train ,2008.0,6.1,Ryûhei Kitamura
1551641,Winnie Mandela ,2011.0,6.0,Darrell Roodt
1535612,The Son of No One ,2011.0,5.1,Dito Montiel
252223,All the Queen's Men ,2001.0,4.5,Stefan Ruzowitzky
484111,The Good Night ,2007.0,5.9,Jake Paltrow
469640,Bathory: Countess of Blood ,2008.0,6.0,Juraj Jakubisko
1487931,Khumba ,2013.0,5.8,Anthony Silverston
1971325,Automata ,2014.0,6.1,Gabe Ibáñez
406728,Dungeons & Dragons: Wrath of the Dragon God ,2005.0,4.9,Gerry Lively
3856124,Chiamatemi Francesco - Il Papa della gente ,2015.0,5.7,Daniele Luchetti
1075419,Shinjuku Incident ,2009.0,7.1,Tung-Shing Yee
210217,Pandaemonium ,2000.0,6.6,Julien Temple
107048,Groundhog Day ,1993.0,8.1,Harold Ramis
2268016,Magic Mike XXL ,2015.0,5.7,Gregory Jacobs
117509,Romeo + Juliet ,1996.0,6.8,Baz Luhrmann
1668200,Sarah's Key ,2010.0,7.5,Gilles Paquet-Brenner
2584018,Freedom ,2014.0,6.2,Peter Cousens
105695,Unforgiven ,1992.0,8.3,Clint Eastwood
342735,Manderlay ,2005.0,7.4,Lars von Trier
1010048,Slumdog Millionaire ,2008.0,8.0,Danny Boyle
93010,Fatal Attraction ,1987.0,6.9,Adrian Lyne
100405,Pretty Woman ,1990.0,6.9,Garry Marshall
691996,Towering Inferno             ,,9.5,John Blanchard
92493,Crocodile Dundee II ,1988.0,5.5,John Cornell
2503954,Broken Horses ,2015.0,5.7,Vidhu Vinod Chopra
96969,Born on the Fourth of July ,1989.0,7.2,Oliver Stone
106611,Cool Runnings ,1993.0,6.9,Jon Turteltaub
1179891,My Bloody Valentine ,2009.0,5.5,Patrick Lussier
431021,The Possession ,2012.0,5.9,Ole Bornedal
83944,First Blood ,1982.0,7.7,Ted Kotcheff
775539,Stomp the Yard ,2007.0,5.2,Sylvain White
76752,The Spy Who Loved Me ,1977.0,7.1,Lewis Gilbert
426697,Ghost Hunters             ,,6.6,
146336,Urban Legend ,1998.0,5.5,Jamie Blanks
94947,Dangerous Liaisons ,1988.0,7.7,Stephen Frears
1885265,Good Deeds ,2012.0,5.4,Tyler Perry
103247,White Fang ,1991.0,6.7,Randal Kleiser
167427,Superstar ,1999.0,5.0,Bruce McCulloch
1007029,The Iron Lady ,2011.0,6.4,Phyllida Lloyd
298388,Jonah: A VeggieTales Movie ,2002.0,6.6,Mike Nawrocki
107840,Poetic Justice ,1993.0,5.9,John Singleton
278295,All About the Benjamins ,2002.0,5.7,Kevin Bray
114825,Vampire in Brooklyn ,1995.0,4.5,Wes Craven
76009,Exorcist II: The Heretic ,1977.0,3.7,John Boorman
429573,An American Haunting ,2005.0,5.0,Courtney Solomon
270980,My Boss's Daughter ,2003.0,4.6,David Zucker
971209,A Perfect Getaway ,2009.0,6.5,David Twohy
1305583,Our Family Wedding ,2010.0,4.9,Rick Famuyiwa
118301,Dead Man on Campus ,1998.0,6.0,Alan Cohn
120857,Tea with Mussolini ,1999.0,6.9,Franco Zeffirelli
117894,Thinner ,1996.0,5.7,Tom Holland
76451,"New York, New York ",1977.0,6.7,Martin Scorsese
109504,Crooklyn ,1994.0,6.9,Spike Lee
770772,I Think I Love My Wife ,2007.0,5.5,Chris Rock
211443,Jason X ,2001.0,4.4,James Isaac
265298,Big Fat Liar ,2002.0,5.4,Shawn Levy
308055,Bobby ,2006.0,7.0,Emilio Estevez
192111,Head Over Heels ,2001.0,5.4,Mark Waters
1663143,Fun Size ,2012.0,5.4,Josh Schwartz
401383,The Diving Bell and the Butterfly ,2007.0,8.0,Julian Schnabel
404203,Little Children ,2006.0,7.6,Todd Field
176783,Gossip ,2000.0,5.9,Davis Guggenheim
120613,A Walk on the Moon ,1999.0,6.6,Tony Goldwyn
437232,Catch a Fire ,2006.0,6.7,Phillip Noyce
218619,Soul Survivors ,2001.0,3.9,Stephen Carpenter
113463,Jefferson in Paris ,1995.0,5.7,James Ivory
808244,Easy Virtue ,2008.0,6.7,Stephan Elliott
77296,Caravans ,1978.0,6.5,James Fargo
2473794,Mr. Turner ,2014.0,6.8,Mike Leigh
1156143,Wild Grass ,2009.0,6.3,Alain Resnais
280653,Amen. ,2002.0,7.3,Costa-Gavras
1460743,Reign of Assassins ,2010.0,6.9,Chao-Bin Su
981072,The Lucky Ones ,2008.0,7.0,Neil Burger
466893,Margaret ,2011.0,6.5,Kenneth Lonergan
1185266,Stan Helsing ,2009.0,3.6,Bo Zenga
817177,Flipped ,2010.0,7.7,Rob Reiner
388795,Brokeback Mountain ,2005.0,7.7,Ang Lee
1291150,Teenage Mutant Ninja Turtles ,2014.0,5.9,Jonathan Liebesman
112697,Clueless ,1995.0,6.8,Amy Heckerling
297884,Far from Heaven ,2002.0,7.4,Todd Haynes
2637294,Hot Tub Time Machine 2 ,2015.0,5.1,Steve Pink
180073,Quills ,2000.0,7.4,Philip Kaufman
1931533,Seven Psychopaths ,2012.0,7.2,Martin McDonagh
182000,The Caveman's Valentine ,2001.0,6.0,Kasi Lemmons
4048942,The Border             ,,7.4,
363163,Downfall ,2004.0,8.3,Oliver Hirschbiegel
369702,The Sea Inside ,2004.0,8.1,Alejandro Amenábar
1441395,Under the Skin ,2013.0,6.3,Jonathan Glazer
93105,"Good Morning, Vietnam ",1987.0,7.3,Barry Levinson
1584131,The Last Godfather ,2010.0,3.6,Hyung-rae Shim
1702443,Justin Bieber: Never Say Never ,2011.0,1.6,Jon M. Chu
947798,Black Swan ,2010.0,8.0,Darren Aronofsky
1234721,RoboCop ,2014.0,6.2,José Padilha
71562,The Godfather: Part II ,1974.0,9.0,Francis Ford Coppola
206275,Save the Last Dance ,2001.0,6.1,Thomas Carter
95742,A Nightmare on Elm Street 4: The Dream Master ,1988.0,5.7,Renny Harlin
4257926,Miracles from Heaven ,2016.0,6.8,Patricia Riggen
242423,"Dude, Where's My Car? ",2000.0,5.5,Danny Leiner
96487,Young Guns ,1988.0,6.8,Christopher Cain
2170593,St. Vincent ,2014.0,7.3,Theodore Melfi
1826590,About Last Night ,2014.0,6.1,Steve Pink
147800,10 Things I Hate About You ,1999.0,7.2,Gil Junger
241760,The New Guy ,2002.0,5.9,Ed Decter
107659,Loaded Weapon 1 ,1993.0,6.1,Gene Quintano
4052882,The Shallows ,2016.0,6.8,Jaume Collet-Serra
289879,The Butterfly Effect ,2004.0,7.7,Eric Bress
184907,Snow Day ,2000.0,4.9,Chris Koch
937375,This Christmas ,2007.0,6.1,Preston A. Whitmore II
118665,Baby Geniuses ,1999.0,2.5,Bob Clark
120609,The Big Hit ,1998.0,6.1,Kirk Wong
116493,Harriet the Spy ,1996.0,5.9,Bronwen Hughes
99253,Child's Play 2 ,1990.0,5.7,John Lafia
2011159,No Good Deed ,2014.0,5.6,Sam Miller
884328,The Mist ,2007.0,7.2,Frank Darabont
470752,Ex Machina ,2015.0,7.7,Alex Garland
120601,Being John Malkovich ,1999.0,7.8,Spike Jonze
269341,Two Can Play That Game ,2001.0,6.1,Mark Brown
2183034,Earth to Echo ,2014.0,5.8,Dave Green
250224,Crazy/Beautiful ,2001.0,6.5,John Stockwell
498380,Letters from Iwo Jima ,2006.0,7.9,Clint Eastwood
469263,The Astronaut Farmer ,2006.0,6.3,Michael Polish
120531,Woo ,1998.0,3.8,Daisy von Scherler Mayer
3170832,Room ,2015.0,8.3,Lenny Abrahamson
120654,Dirty Work ,1998.0,6.4,Bob Saget
111127,Serial Mom ,1994.0,6.7,John Waters
144168,Dick ,1999.0,6.1,Andrew Fleming
1639008,Del 1 - Män som hatar kvinnor             ,,8.1,Niels Arden Oplev
172726,Light It Up ,1999.0,6.0,Craig Bolotin
120577,54 ,1998.0,5.8,Mark Christopher
258470,Bubble Boy ,2001.0,5.6,Blair Hayes
188453,Birthday Girl ,2001.0,6.1,Jez Butterworth
1711425,21 & Over ,2013.0,5.9,Jon Lucas
401711,"Paris, je t'aime ",2006.0,7.3,Olivier Assayas
416185,Resurrecting the Champ ,2007.0,6.8,Rod Lurie
1814621,Admission ,2013.0,5.7,Paul Weitz
191636,The Widow of Saint-Pierre ,2000.0,7.3,Patrice Leconte
1352824,Chloe ,2009.0,6.3,Atom Egoyan
116269,Faithful ,1996.0,5.9,Paul Mazursky
765010,Brothers ,2009.0,7.1,Jim Sheridan
419749,Find Me Guilty ,2006.0,7.1,Sidney Lumet
1659337,The Perks of Being a Wallflower ,2012.0,8.0,Stephen Chbosky
104215,Excessive Force ,1993.0,5.1,Jon Hess
420609,Infamous ,2006.0,7.1,Douglas McGrath
1524575,The Vatican Tapes ,2015.0,4.5,Mark Neveldine
1478964,Attack the Block ,2011.0,6.6,Joe Cornish
1714209,In the Land of Blood and Honey ,2011.0,4.3,Angelina Jolie Pitt
1911644,The Call ,2013.0,6.7,Brad Anderson
4939066,Operation Chromite ,2016.0,6.8,John H. Lee
305396,The Crocodile Hunter: Collision Course ,2002.0,5.4,John Stainton
1045772,I Love You Phillip Morris ,2009.0,6.6,Glenn Ficarra
82484,Quest for Fire ,1981.0,7.4,Jean-Jacques Annaud
168786,Antwone Fisher ,2002.0,7.3,Denzel Washington
283530,The Emperor's Club ,2002.0,6.9,Michael Hoffman
108399,True Romance ,1993.0,8.0,Tony Scott
1216520,Womb ,2010.0,6.4,Benedek Fliegauf
104348,Glengarry Glen Ross ,1992.0,7.8,James Foley
954947,The Killer Inside Me ,2010.0,6.1,Michael Winterbottom
1232783,Sorority Row ,2009.0,5.1,Stewart Hendler
29442,The Prisoner of Zenda ,1937.0,7.8,John Cromwell
805564,Lars and the Real Girl ,2007.0,7.4,Craig Gillespie
914798,The Boy in the Striped Pajamas ,2008.0,7.8,Mark Herman
168629,Dancer in the Dark ,2000.0,8.0,Lars von Trier
119843,Oscar and Lucinda ,1997.0,6.7,Gillian Armstrong
116378,The Funeral ,1996.0,6.6,Abel Ferrara
1294213,Solitary Man ,2009.0,6.4,Brian Koppelman
985694,Machete ,2010.0,6.7,Ethan Maniquis
1194417,Casino Jack ,2010.0,6.2,George Hickenlooper
95489,The Land Before Time ,1988.0,7.3,Don Bluth
386064,Tae Guk Gi: The Brotherhood of War ,2004.0,8.1,Je-kyu Kang
473102,The Perfect Game ,2009.0,7.0,William Dear
70047,The Exorcist ,1973.0,8.0,William Friedkin
73195,Jaws ,1975.0,8.0,Steven Spielberg
163651,American Pie ,1999.0,7.0,Paul Weitz
1816518,Ernest & Celestine ,2012.0,7.9,Stéphane Aubier
91129,The Golden Child ,1986.0,5.9,Michael Ritchie
1621045,Think Like a Man ,2012.0,6.6,Tim Story
303714,Barbershop ,2002.0,6.3,Tim Story
84726,Star Trek II: The Wrath of Khan ,1982.0,7.7,Nicholas Meyer
109040,Ace Ventura: Pet Detective ,1994.0,6.9,Tom Shadyac
86567,WarGames ,1983.0,7.1,John Badham
90329,Witness ,1985.0,7.4,Peter Weir
1591479,Act of Valor ,2012.0,6.5,Mike McCoy
462590,Step Up ,2006.0,6.5,Anne Fletcher
115641,Beavis and Butt-Head Do America ,1996.0,6.8,Mike Judge
119396,Jackie Brown ,1997.0,7.5,Quentin Tarantino
481536,Harold & Kumar Escape from Guantanamo Bay ,2008.0,6.6,Jon Hurwitz
1706593,Chronicle ,2012.0,7.1,Josh Trank
86619,Yentl ,1983.0,6.6,Barbra Streisand
81633,Time Bandits ,1981.0,7.0,Terry Gilliam
1636826,Project X ,2012.0,6.7,Nima Nourizadeh
66206,Patton ,1970.0,8.0,Franklin J. Schaffner
265459,One Hour Photo ,2002.0,6.8,Mark Romanek
1082868,Quarantine ,2008.0,6.0,John Erick Dowdle
406759,The Eye ,2008.0,5.4,David Moreau
359517,Johnson Family Vacation ,2004.0,4.3,Christopher Erskin
278488,How High ,2001.0,6.2,Jesse Dylan
104940,The Muppet Christmas Carol ,1992.0,7.7,Brian Henson
381061,Casino Royale ,2006.0,8.0,Martin Campbell
120679,Frida ,2002.0,7.4,Julie Taymor
2215719,Katy Perry: Part of Me ,2012.0,5.9,Dan Cutforth
2582846,The Fault in Our Stars ,2014.0,7.8,Josh Boone
128442,Rounders ,1998.0,7.4,John Dahl
2784678,Top Five ,2014.0,6.5,Chris Rock
79758,Prophecy ,1979.0,5.4,John Frankenheimer
164181,Stir of Echoes ,1999.0,7.0,David Koepp
1442449,Spartacus: War of the Damned             ,,8.6,
2431286,Philomena ,2013.0,7.6,Stephen Frears
365885,The Upside of Anger ,2005.0,6.9,Mike Binder
77269,The Boys from Brazil ,1978.0,7.0,Franklin J. Schaffner
429591,Aquamarine ,2006.0,5.3,Elizabeth Allen Rosenbaum
3622592,Paper Towns ,2015.0,6.4,Jake Schreier
332712,My Baby's Daddy ,2004.0,4.5,Cheryl Dunye
1821549,Nebraska ,2013.0,7.8,Alexander Payne
114608,Tales from the Crypt: Demon Knight ,1995.0,6.7,Ernest R. Dickerson
273799,Max Keeble's Big Move ,2001.0,5.3,Tim Hill
1625346,Young Adult ,2011.0,6.3,Jason Reitman
479884,Crank ,2006.0,7.0,Mark Neveldine
119326,How to Be a Player ,1997.0,5.3,Lionel C. Martin
120722,Living Out Loud ,1998.0,6.6,Richard LaGravenese
1407061,Just Wright ,2010.0,5.8,Sanaa Hamri
1084950,Rachel Getting Married ,2008.0,6.7,Jonathan Demme
82934,The Postman Always Rings Twice ,1981.0,6.6,Bob Rafelson
335119,Girl with a Pearl Earring ,2003.0,7.0,Peter Webber
82096,Das Boot ,1981.0,8.4,Wolfgang Petersen
318974,The Alamo ,2004.0,6.0,John Lee Hancock
279781,Sorority Boys ,2002.0,5.4,Wallace Wolodarsky
2194499,About Time ,2013.0,7.8,Richard Curtis
385004,House of Flying Daggers ,2004.0,7.6,Yimou Zhang
1764183,Arbitrage ,2012.0,6.6,Nicholas Jarecki
2436386,Project Almanac ,2015.0,6.4,Dean Israelite
1042877,Cadillac Records ,2008.0,7.0,Darnell Martin
156323,Screwed ,2000.0,5.7,Scott Alexander
106950,Fortress ,1992.0,5.9,Stuart Gordon
470765,For Your Consideration ,2006.0,6.3,Christopher Guest
120533,Celebrity ,1998.0,6.3,Woody Allen
439289,Running with Scissors ,2006.0,6.2,Ryan Murphy
339034,From Justin to Kelly ,2003.0,2.1,Robert Iscove
116414,Girl 6 ,1996.0,5.0,Spike Lee
199626,In the Cut ,2003.0,5.3,Jane Campion
1103275,Two Lovers ,2008.0,7.1,James Gray
253200,Last Orders ,2001.0,7.0,Fred Schepisi
468492,The Host ,2006.0,7.0,Joon-ho Bong
82958,The Pursuit of D.B. Cooper ,1981.0,5.7,Roger Spottiswoode
129332,Ravenous ,1999.0,7.1,Antonia Bird
423977,Charlie Bartlett ,2007.0,7.0,Jon Poll
2358891,The Great Beauty ,2013.0,7.7,Paolo Sorrentino
238924,The Dangerous Lives of Altar Boys ,2002.0,7.1,Peter Care
1682180,Stoker ,2013.0,6.8,Chan-wook Park
212712,2046 ,2004.0,7.5,Kar-Wai Wong
804505,Married Life ,2007.0,6.3,Ira Sachs
361715,Duma ,2005.0,7.3,Carroll Ballard
1235796,Ondine ,2009.0,6.8,Neil Jordan
222851,Brother ,2000.0,7.2,Takeshi Kitano
271259,Welcome to Collinwood ,2002.0,6.4,Anthony Russo
118901,Critical Care ,1997.0,6.0,Sidney Lumet
815178,The Life Before Her Eyes ,2007.0,6.4,Vadim Perelman
1730687,Darling Companion ,2012.0,5.1,Lawrence Kasdan
399095,Trade ,2007.0,7.5,Marco Kreuzpaintner
367082,Fateless ,2005.0,7.1,Lajos Koltai
120618,Breakfast of Champions ,1999.0,4.6,Alan Rudolph
284978,Cypher ,2002.0,6.8,Vincenzo Natali
1124052,City of Life and Death ,2009.0,7.7,Chuan Lu
1876517,Legend of Kung Fu Rabbit ,2011.0,3.2,Lijun Sun
1477109,Space Battleship Yamato ,2010.0,6.1,Takashi Yamazaki
1486193,5 Days of War ,2011.0,5.6,Renny Harlin
1187064,Triangle ,2009.0,6.9,Christopher Smith
3453052,10 Days in a Madhouse ,2015.0,7.5,Timothy Hines
1929263,Heaven Is for Real ,2014.0,5.8,Randall Wallace
2598580,Dancin' It's On ,2015.0,2.8,David Winters
98084,Pet Sematary ,1989.0,6.6,Mary Lambert
107474,Madadayo ,1993.0,7.5,Akira Kurosawa
1034302,The Cry of the Owl ,2009.0,6.0,Jamie Thraves
3682770,A Tale of Three Cities ,2015.0,6.2,Mabel Cheung
87363,Gremlins ,1984.0,7.2,Joe Dante
76759,Star Wars: Episode IV - A New Hope ,1977.0,8.7,George Lucas
1860213,Dirty Grandpa ,2016.0,6.0,Dan Mazer
59113,Doctor Zhivago ,1965.0,8.0,David Lean
1921149,Trash ,2014.0,7.2,Stephen Daldry
962726,High School Musical 3: Senior Year ,2008.0,4.5,Kenny Ortega
964517,The Fighter ,2010.0,7.9,David O. Russell
493430,Jackass Number Two ,2006.0,7.1,Jeff Tremaine
104952,My Cousin Vinny ,1992.0,7.5,Jonathan Lynn
1355630,If I Stay ,2014.0,6.8,R.J. Cutler
2968804,Drive Hard ,2014.0,4.3,Brian Trenchard-Smith
97815,Major League ,1989.0,7.2,David S. Ward
964587,St. Trinian's ,2007.0,5.8,Oliver Parker
183649,Phone Booth ,2002.0,7.1,Joel Schumacher
281358,A Walk to Remember ,2002.0,7.4,Adam Shankman
112818,Dead Man Walking ,1995.0,7.6,Tim Robbins
139134,Cruel Intentions ,1999.0,6.9,Roger Kumble
1233227,Saw VI ,2009.0,6.0,Kevin Greutert
416212,The Secret Life of Bees ,2008.0,7.3,Gina Prince-Bythewood
250310,Corky Romano ,2001.0,4.6,Rob Pritts
105217,Raising Cain ,1992.0,6.0,Brian De Palma
77531,F.I.S.T. ,1978.0,6.4,Norman Jewison
91276,Invaders from Mars ,1986.0,5.5,Tobe Hooper
2381111,Brooklyn ,2015.0,7.5,John Crowley
72684,Barry Lyndon ,1975.0,8.1,Stanley Kubrick
253798,Out Cold ,2001.0,6.3,Brendan Malloy
213790,The Ladies Man ,2000.0,5.1,Reginald Hudlin
1441951,Quartet ,2012.0,6.8,Dustin Hoffman
246989,Tomcats ,2001.0,5.3,Gregory Poirier
264616,Frailty ,2001.0,7.3,Bill Paxton
2404425,Woman in Gold ,2015.0,7.3,Simon Curtis
362269,Kinsey ,2004.0,7.1,Bill Condon
106308,Army of Darkness ,1992.0,7.6,Sam Raimi
240900,Slackers ,2002.0,5.3,Dewey Nicks
108550,What's Eating Gilbert Grape ,1993.0,7.8,Lasse Hallström
377992,The Visual Bible: The Gospel of John ,2003.0,7.7,Philip Saville
383694,Vera Drake ,2004.0,7.7,Mike Leigh
280720,The Guru ,2002.0,5.4,Daisy von Scherler Mayer
114113,The Perez Family ,1995.0,6.2,Mira Nair
2042568,Inside Llewyn Davis ,2013.0,7.4,Ethan Coen
102782,Return to the Blue Lagoon ,1991.0,5.1,William A. Graham
66090,The Molly Maguires ,1970.0,6.9,Martin Ritt
368222,Romance & Cigarettes ,2005.0,6.3,John Turturro
424908,Copying Beethoven ,2006.0,6.8,Agnieszka Holland
84516,Poltergeist ,1982.0,7.4,Tobe Hooper
1233192,Brighton Rock ,2010.0,5.7,Rowan Joffe
1132626,Saw V ,2008.0,5.8,David Hackl
65895,Machine Gun McCain ,1969.0,6.2,Giuliano Montaldo
1592873,LOL ,2012.0,4.3,Lisa Azuelos
382765,Jindabyne ,2006.0,6.4,Ray Lawrence
449999,Kabhi Alvida Naa Kehna ,2006.0,6.0,Karan Johar
122541,An Ideal Husband ,1999.0,6.9,Oliver Parker
1709143,The Last Days on Mars ,2013.0,5.5,Ruairi Robinson
273517,Darkness ,2002.0,5.4,Jaume Balagueró
62622,2001: A Space Odyssey ,1968.0,8.3,Stanley Kubrick
83866,E.T. the Extra-Terrestrial ,1982.0,7.9,Steven Spielberg
419843,In the Land of Women ,2007.0,6.5,Jon Kasdan
